506(404|{-0.889714,0.10443,0.197578},211|{-0.882707,0.175581,-0.0772906})       1592(211|{-0.882707,0.175581,-0.0772906},404|{-0.889714,0.10443,0.197578})
507(426|{-0.890273,0.0987576,0.209054},403|{-0.890023,0.101298,0.209679})       1652(403|{-0.890023,0.101298,0.209679},426|{-0.890273,0.0987576,0.209054})
508(47|{-0.882707,0.175581,1},45|{-0.9,0,1})    533(45|{-0.9,0,1},47|{-0.882707,0.175581,1})
509(190|{-0.968539,0.235462,-0.56958},30|{-0.980785,0.19509,-1})        364(30|{-0.980785,0.19509,-1},190|{-0.968539,0.235462,-0.56958})
510(48|{-0.92388,0.382683,1},191|{-0.961872,0.25744,-0.335272}) 365(191|{-0.961872,0.25744,-0.335272},48|{-0.92388,0.382683,1})
511(30|{-0.980785,0.19509,-1},212|{-0.980785,0.19509,-0.581365})        349(212|{-0.980785,0.19509,-0.581365},30|{-0.980785,0.19509,-1})
512(213|{-0.980785,0.19509,-0.0858783},46|{-0.980785,0.19509,1})        350(46|{-0.980785,0.19509,1},213|{-0.980785,0.19509,-0.0858783})
513(212|{-0.980785,0.19509,-0.581365},190|{-0.968539,0.235462,-0.56958})        1576(190|{-0.968539,0.235462,-0.56958},212|{-0.980785,0.19509,-0.581365})
514(405|{-0.979978,0.197751,-0.0965228},213|{-0.980785,0.19509,-0.0858783})     1587(213|{-0.980785,0.19509,-0.0858783},405|{-0.979978,0.197751,-0.0965228})
515(191|{-0.961872,0.25744,-0.335272},405|{-0.979978,0.197751,-0.0965228})      1593(405|{-0.979978,0.197751,-0.0965228},191|{-0.961872,0.25744,-0.335272})
516(46|{-0.980785,0.19509,1},48|{-0.92388,0.382683,1})  536(48|{-0.92388,0.382683,1},46|{-0.980785,0.19509,1})
517(192|{-0.867669,0.487846,0.216547},32|{-0.92388,0.382683,-1})        370(32|{-0.92388,0.382683,-1},192|{-0.867669,0.487846,0.216547})
518(50|{-0.83147,0.55557,1},193|{-0.863635,0.495393,0.303848})  371(193|{-0.863635,0.495393,0.303848},50|{-0.83147,0.55557,1})
519(431|{-0.879027,0.466597,0.293952},192|{-0.867669,0.487846,0.216547})        1657(192|{-0.867669,0.487846,0.216547},431|{-0.879027,0.466597,0.293952})
520(193|{-0.863635,0.495393,0.303848},431|{-0.879027,0.466597,0.293952})        1670(431|{-0.879027,0.466597,0.293952},193|{-0.863635,0.495393,0.303848})
521(32|{-0.92388,0.382683,-1},48|{-0.92388,0.382683,1}) 369(48|{-0.92388,0.382683,1},32|{-0.92388,0.382683,-1})
522(48|{-0.92388,0.382683,1},50|{-0.83147,0.55557,1})   582(50|{-0.83147,0.55557,1},48|{-0.92388,0.382683,1})
523(47|{-0.882707,0.175581,1},33|{-0.831492,0.344415,-1})       362(33|{-0.831492,0.344415,-1},47|{-0.882707,0.175581,1})
524(33|{-0.831492,0.344415,-1},49|{-0.831492,0.344415,1})       380(49|{-0.831492,0.344415,1},33|{-0.831492,0.344415,-1})
525(49|{-0.831492,0.344415,1},47|{-0.882707,0.175581,1})        539(47|{-0.882707,0.175581,1},49|{-0.831492,0.344415,1})
526(35|{-0.748323,0.500013,-1},214|{-0.748323,0.500013,-0.0271411})     398(214|{-0.748323,0.500013,-0.0271411},35|{-0.748323,0.500013,-1})
527(215|{-0.748323,0.500013,0.330708},51|{-0.748323,0.500013,1})        399(51|{-0.748323,0.500013,1},215|{-0.748323,0.500013,0.330708})
528(214|{-0.748323,0.500013,-0.0271411},432|{-0.796304,0.410246,0.299858})      1658(432|{-0.796304,0.410246,0.299858},214|{-0.748323,0.500013,-0.0271411})
529(432|{-0.796304,0.410246,0.299858},215|{-0.748323,0.500013,0.330708})        1671(215|{-0.748323,0.500013,0.330708},432|{-0.796304,0.410246,0.299858})
530(49|{-0.831492,0.344415,1},35|{-0.748323,0.500013,-1})       378(35|{-0.748323,0.500013,-1},49|{-0.831492,0.344415,1})
531(51|{-0.748323,0.500013,1},49|{-0.831492,0.344415,1})        586(49|{-0.831492,0.344415,1},51|{-0.748323,0.500013,1})
532(44|{-1,0,1},45|{-0.9,0,1})  269(45|{-0.9,0,1},44|{-1,0,1})
533(45|{-0.9,0,1},47|{-0.882707,0.175581,1})    508(47|{-0.882707,0.175581,1},45|{-0.9,0,1})
534(47|{-0.882707,0.175581,1},44|{-1,0,1})      538(44|{-1,0,1},47|{-0.882707,0.175581,1})
535(46|{-0.980785,0.19509,1},44|{-1,0,1})       498(44|{-1,0,1},46|{-0.980785,0.19509,1})
536(48|{-0.92388,0.382683,1},46|{-0.980785,0.19509,1})  516(46|{-0.980785,0.19509,1},48|{-0.92388,0.382683,1})
537(44|{-1,0,1},48|{-0.92388,0.382683,1})       541(48|{-0.92388,0.382683,1},44|{-1,0,1})
538(44|{-1,0,1},47|{-0.882707,0.175581,1})      534(47|{-0.882707,0.175581,1},44|{-1,0,1})
539(47|{-0.882707,0.175581,1},49|{-0.831492,0.344415,1})        525(49|{-0.831492,0.344415,1},47|{-0.882707,0.175581,1})
540(49|{-0.831492,0.344415,1},44|{-1,0,1})      545(44|{-1,0,1},49|{-0.831492,0.344415,1})
541(48|{-0.92388,0.382683,1},44|{-1,0,1})       537(44|{-1,0,1},48|{-0.92388,0.382683,1})
542(44|{-1,0,1},52|{-0.707107,0.707107,1})      544(52|{-0.707107,0.707107,1},44|{-1,0,1})
543(52|{-0.707107,0.707107,1},48|{-0.92388,0.382683,1}) 584(48|{-0.92388,0.382683,1},52|{-0.707107,0.707107,1})
544(52|{-0.707107,0.707107,1},44|{-1,0,1})      542(44|{-1,0,1},52|{-0.707107,0.707107,1})
545(44|{-1,0,1},49|{-0.831492,0.344415,1})      540(49|{-0.831492,0.344415,1},44|{-1,0,1})
546(49|{-0.831492,0.344415,1},52|{-0.707107,0.707107,1})        585(52|{-0.707107,0.707107,1},49|{-0.831492,0.344415,1})
547(196|{-0.785585,0.61148,-0.262091},34|{-0.83147,0.55557,-1}) 406(34|{-0.83147,0.55557,-1},196|{-0.785585,0.61148,-0.262091})
548(52|{-0.707107,0.707107,1},197|{-0.746483,0.659127,0.366754})        407(197|{-0.746483,0.659127,0.366754},52|{-0.707107,0.707107,1})
549(34|{-0.83147,0.55557,-1},216|{-0.83147,0.55557,-0.0301566}) 372(216|{-0.83147,0.55557,-0.0301566},34|{-0.83147,0.55557,-1})
550(217|{-0.83147,0.55557,0.324529},50|{-0.83147,0.55557,1})    373(50|{-0.83147,0.55557,1},217|{-0.83147,0.55557,0.324529})
551(413|{-0.808841,0.583143,-0.144539},196|{-0.785585,0.61148,-0.262091})       1616(196|{-0.785585,0.61148,-0.262091},413|{-0.808841,0.583143,-0.144539})
552(216|{-0.83147,0.55557,-0.0301566},413|{-0.808841,0.583143,-0.144539})       1659(413|{-0.808841,0.583143,-0.144539},216|{-0.83147,0.55557,-0.0301566})
553(427|{-0.777993,0.620732,0.351099},217|{-0.83147,0.55557,0.324529})  1664(217|{-0.83147,0.55557,0.324529},427|{-0.777993,0.620732,0.351099})
554(197|{-0.746483,0.659127,0.366754},427|{-0.777993,0.620732,0.351099})        1676(427|{-0.777993,0.620732,0.351099},197|{-0.746483,0.659127,0.366754})
555(50|{-0.83147,0.55557,1},52|{-0.707107,0.707107,1})  583(52|{-0.707107,0.707107,1},50|{-0.83147,0.55557,1})
556(194|{-0.668771,0.596947,-0.421489},37|{-0.636396,0.636396,-1})      396(37|{-0.636396,0.636396,-1},194|{-0.668771,0.596947,-0.421489})
557(51|{-0.748323,0.500013,1},195|{-0.71188,0.544419,0.348814}) 397(195|{-0.71188,0.544419,0.348814},51|{-0.748323,0.500013,1})
558(37|{-0.636396,0.636396,-1},218|{-0.636396,0.636396,-0.405404})      417(218|{-0.636396,0.636396,-0.405404},37|{-0.636396,0.636396,-1})
559(219|{-0.636396,0.636396,0.386318},53|{-0.636396,0.636396,1})        418(53|{-0.636396,0.636396,1},219|{-0.636396,0.636396,0.386318})
560(218|{-0.636396,0.636396,-0.405404},194|{-0.668771,0.596947,-0.421489})      1610(194|{-0.668771,0.596947,-0.421489},218|{-0.636396,0.636396,-0.405404})
561(195|{-0.71188,0.544419,0.348814},428|{-0.707282,0.550021,0.351099}) 1665(428|{-0.707282,0.550021,0.351099},195|{-0.71188,0.544419,0.348814})
562(428|{-0.707282,0.550021,0.351099},219|{-0.636396,0.636396,0.386318})        1677(219|{-0.636396,0.636396,0.386318},428|{-0.707282,0.550021,0.351099})
563(53|{-0.636396,0.636396,1},51|{-0.748323,0.500013,1})        589(51|{-0.748323,0.500013,1},53|{-0.636396,0.636396,1})
564(200|{-0.660619,0.745258,-0.386448},36|{-0.707107,0.707107,-1})      425(36|{-0.707107,0.707107,-1},200|{-0.660619,0.745258,-0.386448})
565(55|{-0.55557,0.83147,1},201|{-0.61148,0.785585,0.262091})   426(201|{-0.61148,0.785585,0.262091},55|{-0.55557,0.83147,1})
566(36|{-0.707107,0.707107,-1},220|{-0.707107,0.707107,-0.405404})      408(220|{-0.707107,0.707107,-0.405404},36|{-0.707107,0.707107,-1})
567(221|{-0.707107,0.707107,0.386318},52|{-0.707107,0.707107,1})        409(52|{-0.707107,0.707107,1},221|{-0.707107,0.707107,0.386318})
568(411|{-0.68966,0.721425,-0.39829},200|{-0.660619,0.745258,-0.386448})        1604(200|{-0.660619,0.745258,-0.386448},411|{-0.68966,0.721425,-0.39829})
569(220|{-0.707107,0.707107,-0.405404},411|{-0.68966,0.721425,-0.39829})        1611(411|{-0.68966,0.721425,-0.39829},220|{-0.707107,0.707107,-0.405404})
570(201|{-0.61148,0.785585,0.262091},433|{-0.647305,0.756185,0.410703}) 1681(433|{-0.647305,0.756185,0.410703},201|{-0.61148,0.785585,0.262091})
571(433|{-0.647305,0.756185,0.410703},221|{-0.707107,0.707107,0.386318})        1687(221|{-0.707107,0.707107,0.386318},433|{-0.647305,0.756185,0.410703})
572(52|{-0.707107,0.707107,1},55|{-0.55557,0.83147,1})  597(55|{-0.55557,0.83147,1},52|{-0.707107,0.707107,1})
573(198|{-0.543152,0.712919,-0.367383},38|{-0.500013,0.748323,-1})      415(38|{-0.500013,0.748323,-1},198|{-0.543152,0.712919,-0.367383})
574(53|{-0.636396,0.636396,1},199|{-0.59568,0.669811,0.40292})  416(199|{-0.59568,0.669811,0.40292},53|{-0.636396,0.636396,1})
575(38|{-0.500013,0.748323,-1},222|{-0.500013,0.748323,-0.349793})      452(222|{-0.500013,0.748323,-0.349793},38|{-0.500013,0.748323,-1})
576(223|{-0.500013,0.748323,0.027141},54|{-0.500013,0.748323,1})        453(54|{-0.500013,0.748323,1},223|{-0.500013,0.748323,0.027141})
577(222|{-0.500013,0.748323,-0.349793},198|{-0.543152,0.712919,-0.367383})      1622(198|{-0.543152,0.712919,-0.367383},222|{-0.500013,0.748323,-0.349793})
578(419|{-0.562286,0.697217,0.285468},223|{-0.500013,0.748323,0.027141})        1634(223|{-0.500013,0.748323,0.027141},419|{-0.562286,0.697217,0.285468})
579(434|{-0.591053,0.673608,0.404807},419|{-0.562286,0.697217,0.285468})        1682(419|{-0.562286,0.697217,0.285468},434|{-0.591053,0.673608,0.404807})
580(199|{-0.59568,0.669811,0.40292},434|{-0.591053,0.673608,0.404807})  1688(434|{-0.591053,0.673608,0.404807},199|{-0.59568,0.669811,0.40292})
581(54|{-0.500013,0.748323,1},53|{-0.636396,0.636396,1})        592(53|{-0.636396,0.636396,1},54|{-0.500013,0.748323,1})
582(50|{-0.83147,0.55557,1},48|{-0.92388,0.382683,1})   522(48|{-0.92388,0.382683,1},50|{-0.83147,0.55557,1})
583(52|{-0.707107,0.707107,1},50|{-0.83147,0.55557,1})  555(50|{-0.83147,0.55557,1},52|{-0.707107,0.707107,1})
584(48|{-0.92388,0.382683,1},52|{-0.707107,0.707107,1}) 543(52|{-0.707107,0.707107,1},48|{-0.92388,0.382683,1})
585(52|{-0.707107,0.707107,1},49|{-0.831492,0.344415,1})        546(49|{-0.831492,0.344415,1},52|{-0.707107,0.707107,1})
586(49|{-0.831492,0.344415,1},51|{-0.748323,0.500013,1})        531(51|{-0.748323,0.500013,1},49|{-0.831492,0.344415,1})
587(51|{-0.748323,0.500013,1},52|{-0.707107,0.707107,1})        588(52|{-0.707107,0.707107,1},51|{-0.748323,0.500013,1})
588(52|{-0.707107,0.707107,1},51|{-0.748323,0.500013,1})        587(51|{-0.748323,0.500013,1},52|{-0.707107,0.707107,1})
589(51|{-0.748323,0.500013,1},53|{-0.636396,0.636396,1})        563(53|{-0.636396,0.636396,1},51|{-0.748323,0.500013,1})
590(53|{-0.636396,0.636396,1},52|{-0.707107,0.707107,1})        591(52|{-0.707107,0.707107,1},53|{-0.636396,0.636396,1})
591(52|{-0.707107,0.707107,1},53|{-0.636396,0.636396,1})        590(53|{-0.636396,0.636396,1},52|{-0.707107,0.707107,1})
592(53|{-0.636396,0.636396,1},54|{-0.500013,0.748323,1})        581(54|{-0.500013,0.748323,1},53|{-0.636396,0.636396,1})
593(54|{-0.500013,0.748323,1},52|{-0.707107,0.707107,1})        594(52|{-0.707107,0.707107,1},54|{-0.500013,0.748323,1})
594(52|{-0.707107,0.707107,1},54|{-0.500013,0.748323,1})        593(54|{-0.500013,0.748323,1},52|{-0.707107,0.707107,1})
595(54|{-0.500013,0.748323,1},57|{-0.344415,0.831492,1})        609(57|{-0.344415,0.831492,1},54|{-0.500013,0.748323,1})
596(57|{-0.344415,0.831492,1},52|{-0.707107,0.707107,1})        645(52|{-0.707107,0.707107,1},57|{-0.344415,0.831492,1})
597(55|{-0.55557,0.83147,1},52|{-0.707107,0.707107,1})  572(52|{-0.707107,0.707107,1},55|{-0.55557,0.83147,1})
598(52|{-0.707107,0.707107,1},56|{-0.382683,0.92388,1}) 648(56|{-0.382683,0.92388,1},52|{-0.707107,0.707107,1})
599(56|{-0.382683,0.92388,1},55|{-0.55557,0.83147,1})   607(55|{-0.55557,0.83147,1},56|{-0.382683,0.92388,1})
600(202|{-0.497093,0.862726,-0.323518},39|{-0.55557,0.83147,-1})        459(39|{-0.55557,0.83147,-1},202|{-0.497093,0.862726,-0.323518})
601(56|{-0.382683,0.92388,1},203|{-0.487846,0.867669,-0.216547})        460(203|{-0.487846,0.867669,-0.216547},56|{-0.382683,0.92388,1})
602(39|{-0.55557,0.83147,-1},224|{-0.55557,0.83147,-0.343614})  427(224|{-0.55557,0.83147,-0.343614},39|{-0.55557,0.83147,-1})
603(225|{-0.55557,0.83147,0.0301565},55|{-0.55557,0.83147,1})   428(55|{-0.55557,0.83147,1},225|{-0.55557,0.83147,0.0301565})
604(224|{-0.55557,0.83147,-0.343614},417|{-0.533976,0.843012,-0.336193})        1623(417|{-0.533976,0.843012,-0.336193},224|{-0.55557,0.83147,-0.343614})
605(417|{-0.533976,0.843012,-0.336193},202|{-0.497093,0.862726,-0.323518})      1628(202|{-0.497093,0.862726,-0.323518},417|{-0.533976,0.843012,-0.336193})
606(203|{-0.487846,0.867669,-0.216547},225|{-0.55557,0.83147,0.0301565})        1635(225|{-0.55557,0.83147,0.0301565},203|{-0.487846,0.867669,-0.216547})
607(55|{-0.55557,0.83147,1},56|{-0.382683,0.92388,1})   599(56|{-0.382683,0.92388,1},55|{-0.55557,0.83147,1})
608(54|{-0.500013,0.748323,1},41|{-0.344415,0.831492,-1})       457(41|{-0.344415,0.831492,-1},54|{-0.500013,0.748323,1})
609(57|{-0.344415,0.831492,1},54|{-0.500013,0.748323,1})        595(54|{-0.500013,0.748323,1},57|{-0.344415,0.831492,1})
610(41|{-0.344415,0.831492,-1},57|{-0.344415,0.831492,1})       467(57|{-0.344415,0.831492,1},41|{-0.344415,0.831492,-1})
611(204|{-0.25744,0.961872,0.335272},40|{-0.382683,0.92388,-1}) 468(40|{-0.382683,0.92388,-1},204|{-0.25744,0.961872,0.335272})
612(58|{-0.19509,0.980785,1},205|{-0.237303,0.96798,0.549958})  469(205|{-0.237303,0.96798,0.549958},58|{-0.19509,0.980785,1})
613(441|{-0.306092,0.947113,0.529879},204|{-0.25744,0.961872,0.335272}) 1696(204|{-0.25744,0.961872,0.335272},441|{-0.306092,0.947113,0.529879})
614(445|{-0.241925,0.966578,0.548609},441|{-0.306092,0.947113,0.529879})        1708(441|{-0.306092,0.947113,0.529879},445|{-0.241925,0.966578,0.548609})
615(205|{-0.237303,0.96798,0.549958},445|{-0.241925,0.966578,0.548609}) 1718(445|{-0.241925,0.966578,0.548609},205|{-0.237303,0.96798,0.549958})
616(40|{-0.382683,0.92388,-1},56|{-0.382683,0.92388,1}) 464(56|{-0.382683,0.92388,1},40|{-0.382683,0.92388,-1})
617(56|{-0.382683,0.92388,1},58|{-0.19509,0.980785,1})  651(58|{-0.19509,0.980785,1},56|{-0.382683,0.92388,1})
618(43|{-0.175581,0.882707,-1},226|{-0.175581,0.882707,0.0772905})      475(226|{-0.175581,0.882707,0.0772905},43|{-0.175581,0.882707,-1})
619(227|{-0.175581,0.882707,0.544683},59|{-0.175581,0.882707,1})        476(59|{-0.175581,0.882707,1},227|{-0.175581,0.882707,0.544683})
620(226|{-0.175581,0.882707,0.0772905},442|{-0.284484,0.849671,0.512895})       1697(442|{-0.284484,0.849671,0.512895},226|{-0.175581,0.882707,0.0772905})
621(442|{-0.284484,0.849671,0.512895},446|{-0.186514,0.87939,0.541492}) 1709(446|{-0.186514,0.87939,0.541492},442|{-0.284484,0.849671,0.512895})
622(446|{-0.186514,0.87939,0.541492},227|{-0.175581,0.882707,0.544683}) 1719(227|{-0.175581,0.882707,0.544683},446|{-0.186514,0.87939,0.541492})
623(57|{-0.344415,0.831492,1},43|{-0.175581,0.882707,-1})       465(43|{-0.175581,0.882707,-1},57|{-0.344415,0.831492,1})
624(59|{-0.175581,0.882707,1},57|{-0.344415,0.831492,1})        655(57|{-0.344415,0.831492,1},59|{-0.175581,0.882707,1})
625(206|{-0.118078,0.98837,-0.210497},42|{-0.19509,0.980785,-1})        484(42|{-0.19509,0.980785,-1},206|{-0.118078,0.98837,-0.210497})
626(111|{0,1,1},207|{-0.0389506,0.996164,0.600692})     485(207|{-0.0389506,0.996164,0.600692},111|{0,1,1})
627(42|{-0.19509,0.980785,-1},228|{-0.19509,0.980785,0.0858783})        470(228|{-0.19509,0.980785,0.0858783},42|{-0.19509,0.980785,-1})
628(229|{-0.19509,0.980785,0.562279},58|{-0.19509,0.980785,1})  471(58|{-0.19509,0.980785,1},229|{-0.19509,0.980785,0.562279})
629(423|{-0.118354,0.988343,-0.210565},206|{-0.118078,0.98837,-0.210497})       1641(206|{-0.118078,0.98837,-0.210497},423|{-0.118354,0.988343,-0.210565})
630(228|{-0.19509,0.980785,0.0858783},440|{-0.191092,0.981179,0.0704336})       1698(440|{-0.191092,0.981179,0.0704336},228|{-0.19509,0.980785,0.0858783})
631(440|{-0.191092,0.981179,0.0704336},423|{-0.118354,0.988343,-0.210565})      1705(423|{-0.118354,0.988343,-0.210565},440|{-0.191092,0.981179,0.0704336})
632(545|{-0.0467648,0.995394,0.598769},443|{-0.104158,0.989741,0.58465})        1712(443|{-0.104158,0.989741,0.58465},545|{-0.0467648,0.995394,0.598769})
633(443|{-0.104158,0.989741,0.58465},229|{-0.19509,0.980785,0.562279})  1720(229|{-0.19509,0.980785,0.562279},443|{-0.104158,0.989741,0.58465})
634(207|{-0.0389506,0.996164,0.600692},545|{-0.0467648,0.995394,0.598769})      2041(545|{-0.0467648,0.995394,0.598769},207|{-0.0389506,0.996164,0.600692})
635(58|{-0.19509,0.980785,1},111|{0,1,1})       652(111|{0,1,1},58|{-0.19509,0.980785,1})
636(92|{0,0.9,-1},230|{0,0.9,-0.203843})        1091(230|{0,0.9,-0.203843},92|{0,0.9,-1})
637(231|{0,0.9,0.587878},110|{0,0.9,1}) 1092(110|{0,0.9,1},231|{0,0.9,0.587878})
638(59|{-0.175581,0.882707,1},233|{-0.136454,0.88656,0.554309}) 477(233|{-0.136454,0.88656,0.554309},59|{-0.175581,0.882707,1})
639(232|{-0.0684174,0.893261,-0.220675},92|{0,0.9,-1})  478(92|{0,0.9,-1},232|{-0.0684174,0.893261,-0.220675})
640(230|{0,0.9,-0.203843},232|{-0.0684174,0.893261,-0.220675})  1642(232|{-0.0684174,0.893261,-0.220675},230|{0,0.9,-0.203843})
641(444|{-0.101774,0.889976,0.562841},546|{-0.00864402,0.899149,0.585752})      1713(546|{-0.00864402,0.899149,0.585752},444|{-0.101774,0.889976,0.562841})
642(233|{-0.136454,0.88656,0.554309},444|{-0.101774,0.889976,0.562841}) 1721(444|{-0.101774,0.889976,0.562841},233|{-0.136454,0.88656,0.554309})
643(546|{-0.00864402,0.899149,0.585752},231|{0,0.9,0.587878})   2042(231|{0,0.9,0.587878},546|{-0.00864402,0.899149,0.585752})
644(110|{0,0.9,1},59|{-0.175581,0.882707,1})    658(59|{-0.175581,0.882707,1},110|{0,0.9,1})
645(52|{-0.707107,0.707107,1},57|{-0.344415,0.831492,1})        596(57|{-0.344415,0.831492,1},52|{-0.707107,0.707107,1})
646(57|{-0.344415,0.831492,1},111|{0,1,1})      654(111|{0,1,1},57|{-0.344415,0.831492,1})
647(111|{0,1,1},52|{-0.707107,0.707107,1})      649(52|{-0.707107,0.707107,1},111|{0,1,1})
648(56|{-0.382683,0.92388,1},52|{-0.707107,0.707107,1}) 598(52|{-0.707107,0.707107,1},56|{-0.382683,0.92388,1})
649(52|{-0.707107,0.707107,1},111|{0,1,1})      647(111|{0,1,1},52|{-0.707107,0.707107,1})
650(111|{0,1,1},56|{-0.382683,0.92388,1})       653(56|{-0.382683,0.92388,1},111|{0,1,1})
651(58|{-0.19509,0.980785,1},56|{-0.382683,0.92388,1})  617(56|{-0.382683,0.92388,1},58|{-0.19509,0.980785,1})
652(111|{0,1,1},58|{-0.19509,0.980785,1})       635(58|{-0.19509,0.980785,1},111|{0,1,1})
653(56|{-0.382683,0.92388,1},111|{0,1,1})       650(111|{0,1,1},56|{-0.382683,0.92388,1})
654(111|{0,1,1},57|{-0.344415,0.831492,1})      646(57|{-0.344415,0.831492,1},111|{0,1,1})
655(57|{-0.344415,0.831492,1},59|{-0.175581,0.882707,1})        624(59|{-0.175581,0.882707,1},57|{-0.344415,0.831492,1})
656(59|{-0.175581,0.882707,1},111|{0,1,1})      657(111|{0,1,1},59|{-0.175581,0.882707,1})
657(111|{0,1,1},59|{-0.175581,0.882707,1})      656(59|{-0.175581,0.882707,1},111|{0,1,1})
658(59|{-0.175581,0.882707,1},110|{0,0.9,1})    644(110|{0,0.9,1},59|{-0.175581,0.882707,1})
659(110|{0,0.9,1},111|{0,1,1})  1272(111|{0,1,1},110|{0,0.9,1})
660(60|{0,-1,-1},12|{-0.19509,-0.980785,-1})    154(12|{-0.19509,-0.980785,-1},60|{0,-1,-1})
661(12|{-0.19509,-0.980785,-1},63|{0.19509,-0.980785,-1})       663(63|{0.19509,-0.980785,-1},12|{-0.19509,-0.980785,-1})
662(63|{0.19509,-0.980785,-1},60|{0,-1,-1})     687(60|{0,-1,-1},63|{0.19509,-0.980785,-1})
663(63|{0.19509,-0.980785,-1},12|{-0.19509,-0.980785,-1})       661(12|{-0.19509,-0.980785,-1},63|{0.19509,-0.980785,-1})
664(12|{-0.19509,-0.980785,-1},66|{0.55557,-0.83147,-1})        666(66|{0.55557,-0.83147,-1},12|{-0.19509,-0.980785,-1})
665(66|{0.55557,-0.83147,-1},63|{0.19509,-0.980785,-1}) 672(63|{0.19509,-0.980785,-1},66|{0.55557,-0.83147,-1})
666(66|{0.55557,-0.83147,-1},12|{-0.19509,-0.980785,-1})        664(12|{-0.19509,-0.980785,-1},66|{0.55557,-0.83147,-1})
667(62|{0.175581,-0.882707,-1},66|{0.55557,-0.83147,-1})        669(66|{0.55557,-0.83147,-1},62|{0.175581,-0.882707,-1})
668(12|{-0.19509,-0.980785,-1},62|{0.175581,-0.882707,-1})      128(62|{0.175581,-0.882707,-1},12|{-0.19509,-0.980785,-1})
669(66|{0.55557,-0.83147,-1},62|{0.175581,-0.882707,-1})        667(62|{0.175581,-0.882707,-1},66|{0.55557,-0.83147,-1})
670(62|{0.175581,-0.882707,-1},64|{0.344415,-0.831492,-1})      709(64|{0.344415,-0.831492,-1},62|{0.175581,-0.882707,-1})
671(64|{0.344415,-0.831492,-1},66|{0.55557,-0.83147,-1})        675(66|{0.55557,-0.83147,-1},64|{0.344415,-0.831492,-1})
672(63|{0.19509,-0.980785,-1},66|{0.55557,-0.83147,-1}) 665(66|{0.55557,-0.83147,-1},63|{0.19509,-0.980785,-1})
673(65|{0.382683,-0.92388,-1},63|{0.19509,-0.980785,-1})        703(63|{0.19509,-0.980785,-1},65|{0.382683,-0.92388,-1})
674(66|{0.55557,-0.83147,-1},65|{0.382683,-0.92388,-1}) 712(65|{0.382683,-0.92388,-1},66|{0.55557,-0.83147,-1})
675(66|{0.55557,-0.83147,-1},64|{0.344415,-0.831492,-1})        671(64|{0.344415,-0.831492,-1},66|{0.55557,-0.83147,-1})
676(64|{0.344415,-0.831492,-1},67|{0.500013,-0.748323,-1})      724(67|{0.500013,-0.748323,-1},64|{0.344415,-0.831492,-1})
677(67|{0.500013,-0.748323,-1},66|{0.55557,-0.83147,-1})        726(66|{0.55557,-0.83147,-1},67|{0.500013,-0.748323,-1})
678(180|{0,-1,-0.629359},60|{0,-1,-1})  293(60|{0,-1,-1},180|{0,-1,-0.629359})
679(76|{0,-1,1},181|{0,-1,0.162363})    294(181|{0,-1,0.162363},76|{0,-1,1})
680(63|{0.19509,-0.980785,-1},234|{0.155211,-0.984713,-0.591175})       876(234|{0.155211,-0.984713,-0.591175},63|{0.19509,-0.980785,-1})
681(235|{0.0797927,-0.992141,0.181993},76|{0,-1,1})     877(76|{0,-1,1},235|{0.0797927,-0.992141,0.181993})
682(369|{0.0519844,-0.99488,-0.616571},180|{0,-1,-0.629359})    1475(180|{0,-1,-0.629359},369|{0.0519844,-0.99488,-0.616571})
683(234|{0.155211,-0.984713,-0.591175},449|{0.108126,-0.98935,-0.602759})       1724(449|{0.108126,-0.98935,-0.602759},234|{0.155211,-0.984713,-0.591175})
684(449|{0.108126,-0.98935,-0.602759},369|{0.0519844,-0.99488,-0.616571})       1731(369|{0.0519844,-0.99488,-0.616571},449|{0.108126,-0.98935,-0.602759})
685(181|{0,-1,0.162363},486|{0.00560841,-0.999448,0.163742})    1834(486|{0.00560841,-0.999448,0.163742},181|{0,-1,0.162363})
686(486|{0.00560841,-0.999448,0.163742},235|{0.0797927,-0.992141,0.181993})     1839(235|{0.0797927,-0.992141,0.181993},486|{0.00560841,-0.999448,0.163742})
687(60|{0,-1,-1},63|{0.19509,-0.980785,-1})     662(63|{0.19509,-0.980785,-1},60|{0,-1,-1})
688(61|{0,-0.9,-1},236|{0.0352666,-0.896526,-0.598288}) 867(236|{0.0352666,-0.896526,-0.598288},61|{0,-0.9,-1})
689(237|{0.104957,-0.889663,0.195541},78|{0.175581,-0.882707,1})        868(78|{0.175581,-0.882707,1},237|{0.104957,-0.889663,0.195541})
690(272|{0.175581,-0.882707,-0.563768},62|{0.175581,-0.882707,-1})      886(62|{0.175581,-0.882707,-1},272|{0.175581,-0.882707,-0.563768})
691(78|{0.175581,-0.882707,1},273|{0.175581,-0.882707,-0.0772906})      887(273|{0.175581,-0.882707,-0.0772906},78|{0.175581,-0.882707,1})
692(450|{0.105743,-0.889585,-0.58095},272|{0.175581,-0.882707,-0.563768})       1725(272|{0.175581,-0.882707,-0.563768},450|{0.105743,-0.889585,-0.58095})
693(236|{0.0352666,-0.896526,-0.598288},450|{0.105743,-0.889585,-0.58095})      1732(450|{0.105743,-0.889585,-0.58095},236|{0.0352666,-0.896526,-0.598288})
